receiver,positionX,positionY,positionZ,speedX,speedY,speedZ,headingX,headingY,headingZ,distance,sender,senderPosX,senderPosY,senderPosZ,senderSpeed,senderSpeedX,senderSpeedY,senderSpeedZ,senderHeadingX,senderHeadingY,senderHeadingZ,senderAccel,senderGPSPosX,senderGPSPosY,senderGPSPosZ,attackType,senderType,senderDistTraveled,isRSU,RSS,arrivalTime
190,2694.546728,1396.666041,0.000000,-0.000000,0.000000,0.000000,-0.339958,0.940440,0.000000,1210.57,88,3529.587570,520.216411,4.210563,7.195217,-7.192926,-0.181576,0.000000,-0.999682,-0.025236,0.000000,-0.584374,-48.019116,-15.832523,0.000000,1,1,0,0,-73.0859,66.4345
52,2609.594563,1337.076528,0.000000,0.054039,-1.439509,0.000000,0.037514,-0.999296,0.000000,1230.31,88,3529.587570,520.216411,4.210563,7.195217,-7.192926,-0.181576,0.000000,-0.999682,-0.025236,0.000000,-0.584374,-48.019116,-15.832523,0.000000,1,1,1403.01,0,-81.6169,66.4345
76,3031.047649,1356.254896,0.000000,-5.394926,-12.871317,0.000000,-0.386561,-0.922264,0.000000,973.406,88,3529.587570,520.216411,4.210563,7.195217,-7.192926,-0.181576,0.000000,-0.999682,-0.025236,0.000000,-0.584374,-48.019116,-15.832523,0.000000,1,1,1403.01,0,-87.0773,66.4345
58,3615.133930,1290.891185,0.000000,-2.909250,-6.755562,0.000000,-0.395528,-0.918454,0.000000,180.116,22,3756.410031,1179.164504,0.000000,15.072125,13.727133,-6.223725,0.000000,0.910763,-0.412930,0.000000,0.469569,-48.017041,-15.838501,0.000000,0,0,15.0818,0,-83.8617,66.4377
166,3532.205744,1274.515376,0.000000,11.146456,-4.461353,0.000000,0.928397,-0.371590,0.000000,243.638,22,3756.410031,1179.164504,0.000000,15.072125,13.727133,-6.223725,0.000000,0.910763,-0.412930,0.000000,0.469569,-48.017041,-15.838501,0.000000,0,0,15.0818,0,-84.8011,66.4377
178,3217.131472,1405.059227,0.000000,7.997701,-3.633897,0.000000,0.910427,-0.413669,0.000000,584.679,22,3756.410031,1179.164504,0.000000,15.072125,13.727133,-6.223725,0.000000,0.910763,-0.412930,0.000000,0.469569,-48.017041,-15.838501,0.000000,0,0,15.0818,0,-92.4188,66.4377
64,3841.973901,750.168475,0.000000,-9.079559,3.747806,0.000000,-0.924349,0.381547,0.000000,3856.07,148,50.000000,50.000000,0.000000,11.441595,-10.574776,4.368550,0.000000,-0.924240,0.381813,0.000000,0.121443,-48.051629,-15.828721,0.000000,2,1,0,0,-57.7941,66.5221
100,3450.474998,919.333076,0.000000,-11.909917,5.206269,0.000000,-0.916279,0.400540,0.000000,3509.84,148,50.000000,50.000000,0.000000,11.441595,-10.574776,4.368550,0.000000,-0.924240,0.381813,0.000000,0.121443,-48.051629,-15.828721,0.000000,2,1,0,0,-89.5111,66.5221
112,4269.130082,900.045791,0.000000,-11.284058,0.109949,0.000000,-0.999953,0.009743,0.000000,4303.91,148,50.000000,50.000000,0.000000,11.441595,-10.574776,4.368550,0.000000,-0.924240,0.381813,0.000000,0.121443,-48.051629,-15.828721,0.000000,2,1,0,0,-91.1205,66.5221
136,4352.993679,574.546676,0.000000,7.031154,19.228491,0.000000,0.343424,0.939181,0.000000,163.547,82,4255.753582,443.047782,0.000000,11.942308,3.932152,11.276387,0.000000,0.329262,0.944238,0.000000,0.317501,-48.012362,-15.831629,0.000000,0,0,11.495,0,-82.4809,66.5357
184,3549.497300,1768.823080,0.000000,2.757234,-3.550044,0.000000,0.613398,-0.789774,0.000000,305.649,142,3828.621744,1644.279314,0.000000,12.736985,-11.997481,4.276826,0.000000,-0.941940,0.335780,0.000000,0.692949,-48.016067,-15.842593,0.000000,0,0,12.7369,0,-87.01,66.5426
46,3111.217021,1068.209284,0.000000,-9.830088,4.095746,0.000000,-0.923081,0.384605,0.000000,370.486,100,3450.474998,919.333076,0.000000,12.998129,-11.909917,5.206269,0.000000,-0.916279,0.400540,0.000000,-0.199991,-48.019691,-15.836088,0.000000,0,0,13.0299,0,-88.3656,66.5558
148,50.000000,50.000000,0.000000,-10.574776,4.368550,0.000000,-0.924240,0.381813,0.000000,3509.84,100,3450.474998,919.333076,0.000000,12.998129,-11.909917,5.206269,0.000000,-0.916279,0.400540,0.000000,-0.199991,-48.019691,-15.836088,0.000000,0,0,13.0299,0,-89.5122,66.5558
64,3841.973901,750.168475,0.000000,-9.079559,3.747806,0.000000,-0.924349,0.381547,0.000000,426.483,100,3450.474998,919.333076,0.000000,12.998129,-11.909917,5.206269,0.000000,-0.916279,0.400540,0.000000,-0.199991,-48.019691,-15.836088,0.000000,0,0,13.0299,0,-89.6402,66.5558
22,3756.410031,1179.164504,0.000000,13.727133,-6.223725,0.000000,0.910763,-0.412930,0.000000,180.116,58,3615.133930,1290.891185,0.000000,7.355363,-2.909250,-6.755562,0.000000,-0.395528,-0.918454,0.000000,0.285233,-48.018188,-15.839530,0.000000,0,0,7.35225,0,-83.9002,66.5653
100,3450.474998,919.333076,0.000000,-11.909917,5.206269,0.000000,-0.916279,0.400540,0.000000,370.486,46,3111.217021,1068.209284,0.000000,10.649214,-9.830088,4.095746,0.000000,-0.923081,0.384605,0.000000,2.31587,-48.022854,-15.837486,0.000000,0,0,10.6498,0,-88.3627,66.6079
82,4255.753582,443.047782,0.000000,3.932152,11.276387,0.000000,0.329262,0.944238,0.000000,163.547,136,4352.993679,574.546676,0.000000,20.473691,7.031154,19.228491,0.000000,0.343424,0.939181,0.000000,0.795379,-48.011498,-15.832735,0.000000,0,0,20.4747,0,-82.5312,66.6772
142,3828.621744,1644.279314,0.000000,-11.997481,4.276826,0.000000,-0.941940,0.335780,0.000000,305.649,184,3549.497300,1768.823080,0.000000,4.495014,2.757234,-3.550044,0.000000,0.613398,-0.789774,0.000000,1.89501,-48.018790,-15.843826,0.000000,0,0,4.4938,0,-86.9432,66.6812
88,3529.587570,520.216411,4.210563,-7.192926,-0.181576,0.000000,-0.999682,-0.025236,0.000000,1230.31,52,2609.594563,1337.076528,0.000000,1.440523,0.054039,-1.439509,0.000000,0.037514,-0.999296,0.000000,1.42972,-48.027589,-15.840029,0.000000,0,0,1.44166,0,-81.5313,66.7394
124,2583.975509,1513.006037,0.000000,1.294376,0.036196,0.000000,0.999609,0.027953,0.000000,177.785,52,2609.594563,1337.076528,0.000000,1.440523,0.054039,-1.439509,0.000000,0.037514,-0.999296,0.000000,1.42972,-48.027589,-15.840029,0.000000,0,0,1.44166,0,-82.7289,66.7394
76,3031.047649,1356.254896,0.000000,-5.394926,-12.871317,0.000000,-0.386561,-0.922264,0.000000,421.889,52,2609.594563,1337.076528,0.000000,1.440523,0.054039,-1.439509,0.000000,0.037514,-0.999296,0.000000,1.42972,-48.027589,-15.840029,0.000000,0,0,1.44166,0,-90.8552,66.7394
64,3832.695122,754.060497,0.000000,-9.216711,3.928530,0.000000,-0.919920,0.392106,0.000000,449.46,112,4257.748476,900.156691,0.000000,11.381607,-11.381066,0.110895,0.000000,-0.999953,0.009743,0.000000,0.0970129,-48.012169,-15.835857,0.000000,0,0,0,0,-91.052,67.0771
148,3828.206177,762.941700,0.000000,-10.909104,4.669787,0.000000,-0.919314,0.393525,0.000000,450.926,112,4257.748476,900.156691,0.000000,11.381607,-11.381066,0.110895,0.000000,-0.999953,0.009743,0.000000,0.0970129,-48.012169,-15.835857,0.000000,0,0,11.3821,0,-91.0686,67.0771
106,1639.406588,1183.625442,0.000000,-1.023295,1.236394,0.000000,-0.637594,0.770372,0.000000,156.418,118,1547.806658,1310.416843,0.000000,9.498303,-7.336193,-6.033078,0.000000,-0.772369,-0.635174,0.000000,2.42518,-48.037425,-15.839964,0.000000,0,0,128.78,0,-81.2302,67.0831
172,714.410218,1612.136551,0.000000,-5.396172,-11.281669,0.000000,-0.431494,-0.902116,0.000000,187.648,94,711.071059,1424.518235,0.000000,18.272410,16.611256,-7.612302,0.000000,0.909089,-0.416601,0.000000,2.50633,-48.045437,-15.841118,0.000000,0,0,18.2733,0,-83.998,67.2156
130,4624.050557,1389.637535,0.000000,-11.321499,2.126617,0.000000,-0.982812,0.184610,0.000000,275.143,154,4877.921643,1283.557785,0.000000,10.840893,-10.040346,4.088571,0.000000,-0.926155,0.377143,0.000000,-0.101132,-48.006347,-15.839203,0.000000,0,0,10.8408,0,-86.1703,67.2887
166,3543.361395,1270.050343,0.000000,11.158260,-4.466078,0.000000,0.928397,-0.371590,0.000000,342.385,178,3226.867644,1400.662205,0.000000,10.662889,9.729093,-4.363708,0.000000,0.912426,-0.409243,0.000000,1.87833,-48.021913,-15.840552,0.000000,0,0,10.683,0,-87.7325,67.3035
22,3770.028278,1172.974047,0.000000,13.617184,-6.189974,0.000000,0.910358,-0.413822,0.000000,588.953,178,3226.867644,1400.662205,0.000000,10.662889,9.729093,-4.363708,0.000000,0.912426,-0.409243,0.000000,1.87833,-48.021913,-15.840552,0.000000,0,0,10.683,0,-92.4578,67.3035
118,1547.806658,1310.416843,0.000000,-7.336193,-6.033078,0.000000,-0.772369,-0.635174,0.000000,156.418,106,1639.406588,1183.625442,0.000000,1.604931,-1.023295,1.236394,0.000000,-0.637594,0.770372,0.000000,-3.76188,-48.036648,-15.838743,0.000000,0,0,1.60493,0,-81.1781,67.3333
28,1219.885510,855.317159,0.000000,10.787811,8.490348,0.000000,0.785815,0.618461,0.000000,532.714,106,1639.406588,1183.625442,0.000000,1.604931,-1.023295,1.236394,0.000000,-0.637594,0.770372,0.000000,-3.76188,-48.036648,-15.838743,0.000000,0,0,1.60493,0,-91.7596,67.3333
154,4877.921643,1283.557785,0.000000,-10.040346,4.088571,0.000000,-0.926155,0.377143,0.000000,275.143,130,4624.050557,1389.637535,0.000000,11.519498,-11.321499,2.126617,0.000000,-0.982812,0.184610,0.000000,2.42122,-48.008692,-15.840242,0.000000,0,0,10.9357,0,-86.1692,67.3582
148,3828.206177,762.941700,0.000000,-10.909104,4.669787,0.000000,-0.919314,0.393525,0.000000,9.9512,64,3832.695122,754.060497,0.000000,10.019037,-9.216711,3.928530,0.000000,-0.919920,0.392106,0.000000,0.196388,-48.016172,-15.834559,0.000000,0,0,10.062,0,-59.1789,67.3962
100,3438.385263,924.688257,0.000000,-12.083746,5.357011,0.000000,-0.914191,0.405283,0.000000,429.644,64,3832.695122,754.060497,0.000000,10.019037,-9.216711,3.928530,0.000000,-0.919920,0.392106,0.000000,0.196388,-48.016172,-15.834559,0.000000,0,0,10.062,0,-89.6965,67.3962
112,4257.748476,900.156691,0.000000,-11.381066,0.110895,0.000000,-0.999953,0.009743,0.000000,449.46,64,3832.695122,754.060497,0.000000,10.019037,-9.216711,3.928530,0.000000,-0.919920,0.392106,0.000000,0.196388,-48.016172,-15.834559,0.000000,0,0,10.062,0,-91.0308,67.3962
88,2748.474630,1383.665031,0.000000,-7.103428,-0.179317,0.000000,-0.999682,-0.025236,0.000000,281.248,76,3027.392770,1347.535015,0.000000,9.456218,-3.655403,-8.721129,0.000000,-0.386561,-0.922264,0.000000,-4.5,-48.023655,-15.840135,0.000000,0,0,9.45486,0,-87.2341,67.4073
52,2609.728330,1333.094993,0.000000,0.135456,-3.971356,0.000000,0.034089,-0.999419,0.000000,417.914,76,3027.392770,1347.535015,0.000000,9.456218,-3.655403,-8.721129,0.000000,-0.386561,-0.922264,0.000000,-4.5,-48.023655,-15.840135,0.000000,0,0,9.45486,0,-90.8218,67.4073
88,2748.474630,1383.665031,0.000000,-7.103428,-0.179317,0.000000,-0.999682,-0.025236,0.000000,56.1821,190,2694.401749,1398.914650,0.000000,2.197239,-0.454847,2.149644,0.000000,-0.207009,0.978339,0.000000,2.19724,-48.026788,-15.840543,0.000000,0,0,2.25328,0,-72.5094,67.4126
94,711.071059,1424.518235,0.000000,16.611256,-7.612302,0.000000,0.909089,-0.416601,0.000000,187.648,172,714.410218,1612.136551,0.000000,12.505787,-5.396172,-11.281669,0.000000,-0.431494,-0.902116,0.000000,2.26721,-48.045176,-15.842842,0.000000,0,0,12.5007,0,-83.9966,67.4139
22,3770.028278,1172.974047,0.000000,13.617184,-6.189974,0.000000,0.910358,-0.413822,0.000000,246.58,166,3543.361395,1270.050343,0.000000,12.018844,11.158260,-4.466078,0.000000,0.928397,-0.371590,0.000000,0.0127147,-48.018992,-15.839333,0.000000,0,0,12.016,0,-84.9007,67.425
178,3226.867644,1400.662205,0.000000,9.729093,-4.363708,0.000000,0.912426,-0.409243,0.000000,342.385,166,3543.361395,1270.050343,0.000000,12.018844,11.158260,-4.466078,0.000000,0.928397,-0.371590,0.000000,0.0127147,-48.018992,-15.839333,0.000000,0,0,12.016,0,-87.7366,67.425
190,2694.401749,1398.914650,0.000000,-0.454847,2.149644,0.000000,-0.207009,0.978339,0.000000,2337.91,88,429.585104,819.388718,24.037070,7.105691,-7.103428,-0.179317,0.000000,-0.999682,-0.025236,0.000000,-0.0895258,-48.047988,-15.835620,0.000000,1,1,3114.47,0,-72.4921,67.4345
52,2609.728330,1333.094993,0.000000,0.135456,-3.971356,0.000000,0.034089,-0.999419,0.000000,2239.98,88,429.585104,819.388718,24.037070,7.105691,-7.103428,-0.179317,0.000000,-0.999682,-0.025236,0.000000,-0.0895258,-48.047988,-15.835620,0.000000,1,1,3114.47,0,-81.5119,67.4345
76,3027.392770,1347.535015,0.000000,-3.655403,-8.721129,0.000000,-0.386561,-0.922264,0.000000,2651.06,88,429.585104,819.388718,24.037070,7.105691,-7.103428,-0.179317,0.000000,-0.999682,-0.025236,0.000000,-0.0895258,-48.047988,-15.835620,0.000000,1,1,3114.47,0,-87.2374,67.4345
58,3612.092091,1283.827739,0.000000,-3.043127,-7.066438,0.000000,-0.395528,-0.918454,0.000000,192.957,22,3770.028278,1172.974047,0.000000,14.958058,13.617184,-6.189974,0.000000,0.910358,-0.413822,0.000000,-0.114067,-48.016914,-15.838443,0.000000,0,0,14.9592,0,-84.1661,67.4377
166,3543.361395,1270.050343,0.000000,11.158260,-4.466078,0.000000,0.928397,-0.371590,0.000000,246.58,22,3770.028278,1172.974047,0.000000,14.958058,13.617184,-6.189974,0.000000,0.910358,-0.413822,0.000000,-0.114067,-48.016914,-15.838443,0.000000,0,0,14.9592,0,-84.902,67.4377
178,3226.867644,1400.662205,0.000000,9.729093,-4.363708,0.000000,0.912426,-0.409243,0.000000,588.953,22,3770.028278,1172.974047,0.000000,14.958058,13.617184,-6.189974,0.000000,0.910358,-0.413822,0.000000,-0.114067,-48.016914,-15.838443,0.000000,0,0,14.9592,0,-92.4662,67.4377
64,3832.695122,754.060497,0.000000,-9.216711,3.928530,0.000000,-0.919920,0.392106,0.000000,3847.66,148,50.000000,50.000000,0.000000,11.866569,-10.909104,4.669787,0.000000,-0.919314,0.393525,0.000000,0.424974,-48.051629,-15.828721,0.000000,2,1,0,0,-59.3734,67.5221
100,3438.385263,924.688257,0.000000,-12.083746,5.357011,0.000000,-0.914191,0.405283,0.000000,3499.46,148,50.000000,50.000000,0.000000,11.866569,-10.909104,4.669787,0.000000,-0.919314,0.393525,0.000000,0.424974,-48.051629,-15.828721,0.000000,2,1,0,0,-89.5465,67.5221
106,1639.406588,1183.625442,0.000000,-1.023295,1.236394,0.000000,-0.637594,0.770372,0.000000,1952.26,28,50.000000,50.000000,0.000000,13.728179,10.787811,8.490348,0.000000,0.785815,0.618461,0.000000,0.115561,-48.051629,-15.828721,0.000000,2,1,0,0,-91.7143,67.529
136,4359.719083,592.939017,0.000000,6.725063,18.391407,0.000000,0.343424,0.939181,0.000000,171.741,82,4264.825356,449.794936,0.000000,11.812806,11.056902,4.157801,0.000000,0.936010,0.351974,0.000000,-0.129502,-48.012354,-15.831733,0.000000,0,0,11.3058,0,-83.3613,67.5358
184,3553.687720,1763.379648,0.000000,4.254856,-5.403648,0.000000,0.618642,-0.785673,0.000000,287.184,142,3816.911916,1648.542978,0.000000,12.462328,-11.676015,4.356639,0.000000,-0.936905,0.349585,0.000000,-0.274657,-48.016178,-15.842633,0.000000,0,0,12.4619,0,-86.4286,67.5426
58,3612.092091,1283.827739,0.000000,-3.043127,-7.066438,0.000000,-0.395528,-0.918454,0.000000,418.292,142,3816.911916,1648.542978,0.000000,12.462328,-11.676015,4.356639,0.000000,-0.936905,0.349585,0.000000,-0.274657,-48.016178,-15.842633,0.000000,0,0,0,0,-90.4619,67.5426
46,3100.395898,1072.717948,0.000000,-10.820539,4.508421,0.000000,-0.923081,0.384605,0.000000,368.985,100,3438.385263,924.688257,0.000000,13.217961,-12.083746,5.357011,0.000000,-0.914191,0.405283,0.000000,0.219832,-48.019801,-15.836136,0.000000,0,0,13.2227,0,-88.3435,67.5558
148,50.000000,50.000000,0.000000,-10.909104,4.669787,0.000000,-0.919314,0.393525,0.000000,3499.46,100,3438.385263,924.688257,0.000000,13.217961,-12.083746,5.357011,0.000000,-0.914191,0.405283,0.000000,0.219832,-48.019801,-15.836136,0.000000,0,0,13.2227,0,-89.5474,67.5558
64,3832.695122,754.060497,0.000000,-9.216711,3.928530,0.000000,-0.919920,0.392106,0.000000,429.644,100,3438.385263,924.688257,0.000000,13.217961,-12.083746,5.357011,0.000000,-0.914191,0.405283,0.000000,0.219832,-48.019801,-15.836136,0.000000,0,0,13.2227,0,-89.7067,67.5558
22,3770.028278,1172.974047,0.000000,13.617184,-6.189974,0.000000,0.910358,-0.413822,0.000000,192.957,58,3612.092091,1283.827739,0.000000,7.693840,-3.043127,-7.066438,0.000000,-0.395528,-0.918454,0.000000,0.338477,-48.018216,-15.839470,0.000000,0,0,7.69058,0,-84.2156,67.5653
142,3816.911916,1648.542978,0.000000,-11.676015,4.356639,0.000000,-0.936905,0.349585,0.000000,418.292,58,3612.092091,1283.827739,0.000000,7.693840,-3.043127,-7.066438,0.000000,-0.395528,-0.918454,0.000000,0.338477,-48.018216,-15.839470,0.000000,0,0,0,0,-90.462,67.5653
100,3438.385263,924.688257,0.000000,-12.083746,5.357011,0.000000,-0.914191,0.405283,0.000000,368.985,46,3100.395898,1072.717948,0.000000,11.722198,-10.820539,4.508421,0.000000,-0.923081,0.384605,0.000000,1.07298,-48.022946,-15.837524,0.000000,0,0,11.7228,0,-88.3417,67.6079
82,4264.825356,449.794936,0.000000,11.056902,4.157801,0.000000,0.936010,0.351974,0.000000,171.741,136,4359.719083,592.939017,0.000000,19.582398,6.725063,18.391407,0.000000,0.343424,0.939181,0.000000,-0.891292,-48.011430,-15.832908,0.000000,0,0,19.5834,0,-83.4065,67.6772
142,3816.911916,1648.542978,0.000000,-11.676015,4.356639,0.000000,-0.936905,0.349585,0.000000,287.184,184,3553.687720,1763.379648,0.000000,6.877733,4.254856,-5.403648,0.000000,0.618642,-0.785673,0.000000,2.38272,-48.018765,-15.843793,0.000000,0,0,6.86954,0,-86.3506,67.6812
106,1639.406588,1183.625442,0.000000,-1.023295,1.236394,0.000000,-0.637594,0.770372,0.000000,286.093,11,1850.000000,990.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0,0,1,-87.2527,67.7245
118,1547.806658,1310.416843,0.000000,-7.336193,-6.033078,0.000000,-0.772369,-0.635174,0.000000,440.451,11,1850.000000,990.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0,0,1,-91.0103,67.7245
88,429.585104,819.388718,24.037070,-7.103428,-0.179317,0.000000,-0.999682,-0.025236,0.000000,2239.98,52,2609.728330,1333.094993,0.000000,3.973666,0.135456,-3.971356,0.000000,0.034089,-0.999419,0.000000,2.53314,-48.027588,-15.840016,0.000000,0,0,3.98378,0,-81.4611,67.7394
76,3027.392770,1347.535015,0.000000,-3.655403,-8.721129,0.000000,-0.386561,-0.922264,0.000000,417.914,52,2609.728330,1333.094993,0.000000,3.973666,0.135456,-3.971356,0.000000,0.034089,-0.999419,0.000000,2.53314,-48.027588,-15.840016,0.000000,0,0,3.98378,0,-90.7964,67.7394
64,3823.939454,757.806497,0.000000,-8.756499,3.746355,0.000000,-0.919389,0.393349,0.000000,446.827,112,4247.452122,900.255852,0.000000,10.296353,-10.295881,0.098578,0.000000,-0.999954,0.009574,0.000000,-1.08525,-48.012275,-15.835860,0.000000,0,0,10.2968,0,-90.9952,68.0771
106,1639.315409,1183.735608,0.000000,-0.091178,0.110166,0.000000,-0.637594,0.770372,0.000000,155.976,118,1539.046605,1303.212822,0.000000,11.341343,-8.759700,-7.203730,0.000000,-0.772369,-0.635174,0.000000,1.84304,-48.037495,-15.839911,0.000000,0,0,11.3418,0,-81.1377,68.0831
172,708.342085,1599.057316,0.000000,-5.969934,-13.145474,0.000000,-0.413500,-0.910504,0.000000,184.335,94,729.729595,1415.967743,0.000000,20.523439,18.657643,-8.550083,0.000000,0.909089,-0.416601,0.000000,2.25103,-48.045284,-15.841047,0.000000,0,0,20.5244,0,-83.8612,68.2156
130,4613.861902,1393.895565,0.000000,-10.189846,4.258527,0.000000,-0.922666,0.385599,0.000000,275.023,154,4867.583404,1287.767662,0.000000,11.162587,-10.338284,4.209895,0.000000,-0.926155,0.377143,0.000000,0.321693,-48.006440,-15.839241,0.000000,0,0,11.1625,0,-85.7901,68.2887
34,1252.500023,706.258140,0.000000,-4.446906,5.345948,0.000000,-0.639501,0.768790,0.000000,559.147,70,858.251755,1102.760414,0.000000,16.908974,-6.912672,-15.431408,0.000000,-0.408817,-0.912616,0.000000,-0.131079,-48.043887,-15.838262,0.000000,0,0,0,0,-92.8855,68.2902
166,3554.540980,1265.575729,0.000000,11.182200,-4.475660,0.000000,0.928397,-0.371590,0.000000,341.698,178,3238.514815,1395.517056,0.000000,12.723617,11.642997,-5.131378,0.000000,0.915070,-0.403296,0.000000,2.06073,-48.021823,-15.840511,0.000000,0,0,12.733,0,-87.6949,68.3035
22,3783.753814,1166.734819,0.000000,13.724465,-6.238741,0.000000,0.910358,-0.413822,0.000000,591.293,178,3238.514815,1395.517056,0.000000,12.723617,11.642997,-5.131378,0.000000,0.915070,-0.403296,0.000000,2.06073,-48.021823,-15.840511,0.000000,0,0,12.733,0,-92.479,68.3035
118,1539.046605,1303.212822,0.000000,-8.759700,-7.203730,0.000000,-0.772369,-0.635174,0.000000,155.976,106,1639.315409,1183.735608,0.000000,0.143004,-0.091178,0.110166,0.000000,-0.637594,0.770372,0.000000,-1.46193,-48.036657,-15.838754,0.000000,0,0,0.143004,0,-81.1541,68.3333
28,1230.551044,863.888379,0.000000,10.957844,8.806132,0.000000,0.779484,0.626422,0.000000,519.028,106,1639.315409,1183.735608,0.000000,0.143004,-0.091178,0.110166,0.000000,-0.637594,0.770372,0.000000,-1.46193,-48.036657,-15.838754,0.000000,0,0,0.143004,0,-91.5322,68.3333
154,4867.583404,1287.767662,0.000000,-10.338284,4.209895,0.000000,-0.926155,0.377143,0.000000,275.023,130,4613.861902,1393.895565,0.000000,11.043913,-10.189846,4.258527,0.000000,-0.922666,0.385599,0.000000,-0.475585,-48.008794,-15.840232,0.000000,0,0,11.0426,0,-85.7898,68.3582
148,3817.765959,767.410773,0.000000,-10.436229,4.467366,0.000000,-0.919314,0.393525,0.000000,11.4173,64,3823.939454,757.806497,0.000000,9.524256,-8.756499,3.746355,0.000000,-0.919389,0.393349,0.000000,-0.494781,-48.016258,-15.834595,0.000000,0,0,9.52335,0,-60.4777,68.3962
100,3426.365480,930.023487,0.000000,-12.031720,5.351328,0.000000,-0.913702,0.406386,0.000000,433.271,64,3823.939454,757.806497,0.000000,9.524256,-8.756499,3.746355,0.000000,-0.919389,0.393349,0.000000,-0.494781,-48.016258,-15.834595,0.000000,0,0,9.52335,0,-89.7733,68.3962
112,4247.452122,900.255852,0.000000,-10.295881,0.098578,0.000000,-0.999954,0.009574,0.000000,446.827,64,3823.939454,757.806497,0.000000,9.524256,-8.756499,3.746355,0.000000,-0.919389,0.393349,0.000000,-0.494781,-48.016258,-15.834595,0.000000,0,0,9.52335,0,-90.9779,68.3962
88,2741.631400,1383.492282,0.000000,-6.842878,-0.172740,0.000000,-0.999682,-0.025236,0.000000,286.724,76,3025.477165,1342.964728,0.000000,4.956218,-1.915879,-4.570941,0.000000,-0.386561,-0.922264,0.000000,-4.5,-48.023690,-15.840057,0.000000,0,0,4.95551,0,-87.407,68.4073
52,2609.905814,1327.027684,0.000000,0.174302,-6.065705,0.000000,0.028724,-0.999587,0.000000,415.877,76,3025.477165,1342.964728,0.000000,4.956218,-1.915879,-4.570941,0.000000,-0.386561,-0.922264,0.000000,-4.5,-48.023690,-15.840057,0.000000,0,0,4.95551,0,-90.801,68.4073
88,2741.631400,1383.492282,0.000000,-6.842878,-0.172740,0.000000,-0.999682,-0.025236,0.000000,51.2523,190,2694.151755,1402.792037,0.000000,3.788807,-0.243777,3.780956,0.000000,-0.064341,0.997928,0.000000,1.59157,-48.026789,-15.840563,0.000000,0,0,3.88544,0,-90.404,68.4126
58,3609.027394,1276.636296,0.000000,-3.063254,-7.189099,0.000000,-0.391995,-0.919967,0.000000,55.5977,166,3554.540980,1265.575729,0.000000,12.044631,11.182200,-4.475660,0.000000,0.928397,-0.371590,0.000000,0.0257866,-48.018888,-15.839291,0.000000,0,0,0,0,-72.7198,68.425
22,3783.753814,1166.734819,0.000000,13.724465,-6.238741,0.000000,0.910358,-0.413822,0.000000,249.616,166,3554.540980,1265.575729,0.000000,12.044631,11.182200,-4.475660,0.000000,0.928397,-0.371590,0.000000,0.0257866,-48.018888,-15.839291,0.000000,0,0,12.0418,0,-85.0064,68.425
178,3238.514815,1395.517056,0.000000,11.642997,-5.131378,0.000000,0.915070,-0.403296,0.000000,341.698,166,3554.540980,1265.575729,0.000000,12.044631,11.182200,-4.475660,0.000000,0.928397,-0.371590,0.000000,0.0257866,-48.018888,-15.839291,0.000000,0,0,12.0418,0,-87.6928,68.425
190,2694.151755,1402.792037,0.000000,-0.243777,3.780956,0.000000,-0.064341,0.997928,0.000000,1361.23,88,4048.815975,1271.178876,22.424106,6.845058,-6.842878,-0.172740,0.000000,-0.999682,-0.025236,0.000000,-0.260634,-48.014174,-15.839236,0.000000,1,1,3647.32,0,-90.4031,68.4345
52,2609.905814,1327.027684,0.000000,0.174302,-6.065705,0.000000,0.028724,-0.999587,0.000000,1440.17,88,4048.815975,1271.178876,22.424106,6.845058,-6.842878,-0.172740,0.000000,-0.999682,-0.025236,0.000000,-0.260634,-48.014174,-15.839236,0.000000,1,1,3647.32,0,-81.4679,68.4345
76,3025.477165,1342.964728,0.000000,-1.915879,-4.570941,0.000000,-0.386561,-0.922264,0.000000,1026.1,88,4048.815975,1271.178876,22.424106,6.845058,-6.842878,-0.172740,0.000000,-0.999682,-0.025236,0.000000,-0.260634,-48.014174,-15.839236,0.000000,1,1,3647.32,0,-87.4113,68.4345
58,3609.027394,1276.636296,0.000000,-3.063254,-7.189099,0.000000,-0.391995,-0.919967,0.000000,206.416,22,3783.753814,1166.734819,0.000000,15.075903,13.724465,-6.238741,0.000000,0.910358,-0.413822,0.000000,0.117845,-48.016787,-15.838385,0.000000,0,0,15.0771,0,-84.5657,68.4377
166,3554.540980,1265.575729,0.000000,11.182200,-4.475660,0.000000,0.928397,-0.371590,0.000000,249.616,22,3783.753814,1166.734819,0.000000,15.075903,13.724465,-6.238741,0.000000,0.910358,-0.413822,0.000000,0.117845,-48.016787,-15.838385,0.000000,0,0,15.0771,0,-85.0077,68.4377
178,3238.514815,1395.517056,0.000000,11.642997,-5.131378,0.000000,0.915070,-0.403296,0.000000,591.293,22,3783.753814,1166.734819,0.000000,15.075903,13.724465,-6.238741,0.000000,0.910358,-0.413822,0.000000,0.117845,-48.016787,-15.838385,0.000000,0,0,15.0771,0,-92.4836,68.4377
